id;platform;category;caption;hashtag;url;text_for_tfidf;likes;views;comments;engagement_rate;is_popular;shares;saves
YN2eyohLRsw;Youtube;Belajar IT;"Selamat datang kembali di DO IT Channel,Terimakasih kepada viewer yang menyempatkan untuk melihat video2 di channel kami ini.

Channel ini merupakan channel yang akan membahas materi cara mudah belajar IT. Sharing yang diberikan adalah materi yang sangat sering terjadi di dunia pekerjaan. sehingga pembahasan kita dsini adalah yang point penting penting saja dan cara mudah mempelajarinya.

Mungkin untuk kedepannya, bagi teman2 yang mau bertanya atau mau membagikan ilmunya juga kita terima di DO IT Chanel ini.

Bisa via WA atau email yang tertera dilayar monitor anda.

Semoga ke depannya hasil video sharing ini bisa bermanfaat buat kita semua khususnya kepada peminat yang ingin belajar tentang IT.
dan jangan lupa subscribernya ya guys..
Sekali lagi DO IT channel ucapkan terimakasih kepada semua pengunjung yang menyempatkan untuk melihat video kami ini.

Terimakasih atas perhatian teman2 smua
Salam,
Do_IT_Channel";;https://www.youtube.com/watch?v=YN2eyohLRsw;selamat channel terima kasih viewer meny mel hat video channel channel meru pakan channel mem bahas materi mudah ajar sha ring dib erika materi ter dunia pek embah asan point mudah mem pel ajar ked pan teman ber mem ilmu terima cha via email ter tera dila yar monitor moga hasil video sha ring berma khusus ina ajar lupa subscriber guy channel terima kasih pen gunj meny mel hat video terima kasih perhati teman mua salam channel;7;199;0;3.52;0;;
qTxcBKM140o;Youtube;Belajar IT;Rakit jaringan LAN ( LOCAL AREA NETWORK );;https://www.youtube.com/watch?v=qTxcBKM140o;rakit jaring lan local area network;0;3329;0;0.0;0;;
DGXh4Q3M5Us;Youtube;Belajar IT;"Video tentang pengalaman menjalani masa pelatihan dalam International Training Programmes, sebuah Progam Pelatihan Widyaiswara dan Guru SMK ke Jerman Bidang IT-Networking System and E-learning.

Pelatihan ini merupakan upaya Kementerian Pendidikan dan Kebudayaan melalui Direktorat Jenderal Guru dan Tenaga Kependidikan dalam mengingkatkan kompetensi Guru dan Widyaiswara di bidang Teknologi Informasi. 

Pelatihan dilaksanakan selama 8 minggu dan bertempat di Hessische Landesstelle fur Technologiefortbildung di Gross Gerau, Jerman.";;https://www.youtube.com/watch?v=DGXh4Q3M5Us;video pen gala man men jalan pelat han international training program mes sebu prog pelat han widyaiswara guru jerm bidang network ing system and learning pelat han meru pakan upaya eme teri pend ikan keb uda mela direktorat jenderal guru tenaga kep end ikan mengi kat kompetensi guru widyaiswara bidang teknologi informasi pelat han dilak sanak selam minggu ber sis che land ess tell fur tech nolo gie fort dung gross gerau jerm;7;153;2;5.88;1;;
TJXG5gw3HGY;Youtube;Belajar IT;;;https://www.youtube.com/watch?v=TJXG5gw3HGY;;1;123;0;0.81;0;;
fsQK9gxQ8-A;Youtube;Belajar IT;;;https://www.youtube.com/watch?v=fsQK9gxQ8-A;;4;220;0;1.82;0;;
RJZrT2Ff_Kc;Youtube;Belajar IT;;;https://www.youtube.com/watch?v=RJZrT2Ff_Kc;;29;91;0;31.87;0;;
kLt_mZ64bVc;Youtube;Belajar IT;;;https://www.youtube.com/watch?v=kLt_mZ64bVc;;3;35;0;8.57;0;;
mMsWYA9Yqw8;Youtube;Belajar IT;"Hallo Semuanya👋🏻👋🏻Ini adalah sebuah kisah Persahabatan dalam Belajar IT yaitu Rina dan Sari...Berawal dengan mereka ditugaskan untuk membuat proyek kelompok mengenai IT.... dan ke2 sahabat ini tenggelam dalam dunia IT... Suatu hari mereka mengikuti kompetisi coding..tetapi hasilnya tidak seperti yang diharapkan..lalu pada akhirnya mereka menyadari bahwa perjalanan belajar itu lebih penting daripada kemenangan...
Sekian💗semoga bermanfaat 🤗
Thanks For Watching❤️🤗🤗🤗
.
.
.
Nama     : Ina Gustina Khoerunisa 
NIM        : 1222100028
Jurusan : PIAUD 2022
Kelas      : 5A
Mata Kuliah : IT untuk AUD
Dosen pengampu: Fadli Emsa Zamani, S. T, M.Kom";;https://www.youtube.com/watch?v=mMsWYA9Yqw8;hall sebu kisah pers aha bata ajar ina sari bera dit ask mem proyek kelompok meng sahabat tenggelam dunia mengi kuti kompetisi coding hasil harap meny adar jalan ajar eme nanga sekian moga berma thanks for watching nama ina gusti hoer uni nim jurus pia kelas mata kuliah dosen pen gamp fad zaman kom;7;30;0;23.33;0;;
bLnVR3tAos0;Youtube;Belajar IT;;;https://www.youtube.com/watch?v=bLnVR3tAos0;;4;11;0;36.36;0;;
Wsm7AzFAEds;Youtube;Belajar IT;;;https://www.youtube.com/watch?v=Wsm7AzFAEds;;204;5559;7;3.8;0;;
ePsPuGuQv4g;Youtube;Belajar IT;;;https://www.youtube.com/watch?v=ePsPuGuQv4g;;4;14;0;28.57;0;;
aKo59zr01XM;Youtube;Belajar IT;"Yuk upgrade skill kamu sambil ngerasain suasana yang cozy dengan harga terjangkau!
booking seat nya sekarang ya 😉

untuk pendaftaran bisa hubungi admin kami di nomor:
0819-0819-1001

#idnetworkers #pelatihan #it #training #sysadmin #mikrotik #cisco #cybersecurity #programming";idnetworkers, pelatihan, it, training, sysadmin, mikrotik, cisco, cybersecurity, programming;https://www.youtube.com/watch?v=aKo59zr01XM;yuk upgrade skill gera sain suasana cozy harga terjang kau booking seat penda tara hubung admin nomor network ers pelat han training sad min mikro tik cisco cyber security programming network ers pelat han training sad min mikro tik cisco cyber security programming;43;788;0;5.46;1;;
cYa706ZOLso;Youtube;Belajar IT;"#shorts

Ini nih aplikasi yang cocok buat ngebantu kamu belajar coding dimana aja.
Mindom udah bantu pendekin link Google Play nya untuk kamu. 😍

1. Solo Learn: https://dnva.me/OlZwW
2. Enki: https://dnva.me/Xblsv
3. Encode: https://dnva.me/OGOfm
4. Programming Hub: https://dnva.me/KaBDb
5. Mimo: https://dnva.me/8AJZ1

#SemuaBisaNyambung #DomaiNesia #Sololearn #Enki #Encode #ProgrammingHub #Mimo #Coding #short";shorts, SemuaBisaNyambung, DomaiNesia, Sololearn, Enki, Encode, ProgrammingHub, Mimo, Coding, short;https://www.youtube.com/watch?v=cYa706ZOLso;shorts nih aplikasi cocok bantu ajar coding dim ana aja mind bantu pendek link goo play solo learn encode programming hub mim bisan yam domain solo learn encode programming hub mim coding short shorts bisan yam domain solo learn encode programming hub mim coding short;453;24173;0;1.87;0;;
gBXWXfNdFH8;Youtube;Belajar IT;#belajardirumah;belajardirumah;https://www.youtube.com/watch?v=gBXWXfNdFH8;ajar rumah ajar rumah;15;161;0;9.32;0;;
wzr5LYTYy1M;Youtube;Belajar IT;;;https://www.youtube.com/watch?v=wzr5LYTYy1M;;194606;2959656;519;6.59;1;;
CWfIdh7POp4;Youtube;Belajar IT;;;https://www.youtube.com/watch?v=CWfIdh7POp4;;10;117;0;8.55;1;;
sN5CY4GdcjQ;Youtube;Belajar IT;;;https://www.youtube.com/watch?v=sN5CY4GdcjQ;;1;16;0;6.25;0;;
z6pK8lwXteA;Youtube;Belajar IT;Jangan Lupa Subscribe;;https://www.youtube.com/watch?v=z6pK8lwXteA;lupa subscribe;3;15;0;20.0;0;;
CwNjRUr7u8I;Youtube;Belajar IT;Thank you for watching this video, hitting the subscribe button, like,  and write some comments will be great for me.;;https://www.youtube.com/watch?v=CwNjRUr7u8I;thank you for watching this video hit ting the subscribe button like and write some comment will great for;5;533;0;0.94;0;;
BIz9kFSe8-0;Youtube;Belajar IT;"JOM BELAJAR IT BERSAMA Tech Baasit@USAS 

Belajar It part 1 - Memasang Ram Laptop
Tonton sampai habis.. 

Akan jadi mudah selepas ini anda semua untuk memasang RAM laptop apabila belajar dengan Tech Baasit ni.. Ketahui lebih lanjut cara memasang RAM laptop dengan tonton sampai habis... 

Tag: Sim Murah!!  Jimat!!  Berbaloi!! RM50 shj.  PEROLEHI DATA INTERNET 89GB+UNLIMITED CALL+KHAIRAT KEMATIAN RM2K.
http://www.wassap.my/01170358575/ketahui-lebih-lanjut";;https://www.youtube.com/watch?v=BIz9kFSe8-0;ajar ber tech baa sit ajar part mem asan ram laptop tonton habis mudah selepa mem asan ram laptop ajar tech baa sit keta mem asan ram laptop tonton habis tag murah jimat ber bal data intern unlimited call khairat kemat was sap keta;8;59;3;18.64;0;;
H--v4Uk-JHw;Youtube;Belajar IT;;;https://www.youtube.com/watch?v=H--v4Uk-JHw;;2;39;0;5.13;0;;
4Op2PwuqizE;Youtube;Belajar IT;"Berikut ini adalah testimoni-testimoni peserta pelatihan IT di Course-Net, Mereka sama sekali tanpa Basic IT. Namun dengan keinginan yang kuat untuk belajar IT akhirnya mereka mampu memahaminya. Selamat dan sukses!!

Course-Net adalah Tempat Kursus Cisco CCNA, Kursus Cisco CCNP, Kursus CEH, Kursus CHFI, Kursus ECSA, Kursus Web design, Kursus Laravel Framework, Kursus Java Spring Framework, Kursus Android Developer, Kursus iOS Developer, Kursus Flutter, Kursus Digital Marketing, dan Kursus Data Science Terbaik di Jakarta dan Tangerang! 

7.000 Peserta telah bergabung di Course-Net dan dapatkan banyak benefit : 
1. Mendapatkan Sertifikat dari Course-Net (Attendance + Skill) dan juga Sertifikat Internasional (khusus pelajaran tertentu)
2. Mendapatkan bimbingan langsung dari Praktisi Kelas Dunia
3. 1x bayar BELAJAR SAMPAI BISA. Kurang paham? Tinggal ikut kelas ulang. GRATIS
4. Setiap lulusan berkesempatan mengikuti Job Connector
5. Tergabung dalam komunitas belajar & alumni

Ingin ikut Training/Kursus di Course-Net Indonesia? Infonya ada dibawah ini!!

Check Our Page Training/Kursus

🌎 https://www.course-net.com/course/

Check Our Schedule Training

🌎 https://www.course-net.com/schedule/

Check our Website for the details

🌎 https://www.course-net.com/

Check our Instagram for more info

📸 https://www.instagram.com/course_net/

Free Consultation

🌎 https://coursenet.orderonline.id/kursuss

Course-Net #1 Practical IT Coaching — Pemenang ECC Global Awards 2019 di Atlanta

Apa Kata Mereka !!!!

Review Peserta Course-Net Jakarta : http://bit.ly/2niQHhh

Review Peserta Course-Net Tangerang : https://bit.ly/2Kr9nEU

IT People please Don't forget to Subscribe our Youtube Channel 💎";1;https://www.youtube.com/watch?v=4Op2PwuqizE;berik test mon test mon peser pelat han course net basic kuat ajar mem aha miny selamat sukses course net kursus cisco kursus cisco kursus kursus kursus kursus web design kursus laravel framework kursus java spring framework kursus android developer kursus ios developer kursus flutter kursus digital marketing kursus data science ter jaka tanger peser berg abu course net benefit mendapa sertifikat course net attendance skill sertifikat internasional khusus pel ajar ter mendapa bimbing langsung praktisi kelas dunia bayar ajar paham tinggal kelas ulang gratis setia lulus ber kes mengi kuti job connector ter gabung komunitas ajar alumni training kursus course net indonesia info dib awah check our page training kursus course net course check our schedule training course net schedule check our web site for the detail course net check our stag ram for more info stag ram course net free consultation course net order line kursus course net practical coaching eme nang global award lant review peser course net jaka bit review peser course net tanger bit people please don forget subscribe our you tube channel;68;12974;9;0.59;0;;
eaPeoeGITBs;Youtube;Belajar IT;Belajar IT;;https://www.youtube.com/watch?v=eaPeoeGITBs;ajar;0;6;0;0.0;0;;
tqTwXSqhgXo;Youtube;Belajar IT;#shorts;shorts;https://www.youtube.com/watch?v=tqTwXSqhgXo;shorts shorts;7;65;1;12.31;0;;
mwLe7DWjFPA;Youtube;Belajar IT;;;https://www.youtube.com/watch?v=mwLe7DWjFPA;;14;570;0;2.46;0;;
yBICVilCUKQ;Youtube;Belajar IT;"Video dokumentasi program pelatihan IT - Networking System dan E-learning di Jerman selama 2 bulan, mulai tanggal 14 Oktober - 9 Desember 2019.

Kegiatan ini merupakan kegiatan Direktorat Pembinaan Guru Pendidikan Menengah dan Pendidikan Khusus yang diperuntukkan bagi Widyaiswara dan Guru SMK yang telah memenuhi persyaratan yang ditentukan.

Semoga dokumentasi ini bermanfaat buat teman2 guru yang akan mengikuti kegiatan yang sama. Simak pula catatan saya tentang kegiatan ini website melalui http://amiroh.web.id/terbang-ke-jerman/ 

Enjoyyy!!

============
Official site: http://amiroh.web.id​
Facebook: https://www.facebook.com/amiroh.adnan/​
Instagram: https://www.instagram.com/amirohadnan/​
YouTube: https://www.youtube.com/c/AmirohSKom/​
Twitter : https://twitter.com/Amiroh_Adnan";;https://www.youtube.com/watch?v=yBICVilCUKQ;video dokumentasi program pelat han network ing system learning jerm selam tanggal oktober desember keg meru pakan keg direktorat bina guru pend ikan men engah pend ikan khusus dip eru tuk widyaiswara guru mem pers yar dite tuk moga dokumentasi berma teman guru mengi kuti keg simak catat keg web site mela amir web terbang jerm enjoy official site amir web face book face book amir adnan stag ram stag ram amir adnan you tube you tube amir kom twitter twitter amir adnan;4;83;1;6.02;0;;
xx04UeWWi6w;Youtube;Belajar IT;;;https://www.youtube.com/watch?v=xx04UeWWi6w;;2;16;0;12.5;0;;
gAXn-7lyLUQ;Youtube;Belajar IT;#programming #softwareengineer #shortvideo #IT #technology;programming, softwareengineer, shortvideo, IT, technology;https://www.youtube.com/watch?v=gAXn-7lyLUQ;programming software engineer short video technology programming software engineer short video technology;16;973;0;1.64;0;;
_MyrX4V8QJA;Youtube;Belajar IT;Belajar dari dasar programming dan lainnya;;https://www.youtube.com/watch?v=_MyrX4V8QJA;ajar dasar programming;0;1;0;0.0;0;;
EYrd7rftb7w;Youtube;Belajar IT;"Lebih dekat dengan Ko Alvin : 
Instagram : https://www.instagram.com/fransiskus.alvin/?hl=id

DAFTAR KELAS OFFLINE di Course-Net :
course-net.com

DAFTAR KELAS ONLINE dengan Mentoring dan Sesi Konsultasi : 
itbox.id

#coding #IT #hacker #cybersecurity #indonesia #pertamina #beritaterkini #beritaviral #beritaterbaru #codinglife #codingtutorial #codingtips";coding, IT, hacker, cybersecurity, indonesia, pertamina, beritaterkini, beritaviral, beritaterbaru, codinglife, codingtutorial, codingtips;https://www.youtube.com/watch?v=EYrd7rftb7w;stag ram stag ram fra sis kus daftar kelas off line course net course net daftar kelas line mentor ing sesi konsultasi box coding hacker cyber security indonesia pert amina berita ter berita viral berita ter coding life coding tutorial coding tips coding hacker cyber security indonesia pert amina berita ter berita viral berita ter coding life coding tutorial coding tips;10;1658;1;0.66;0;;
SZqmOW9i-is;Youtube;Belajar IT;"Halo
In this video we'ill share Coding Activity for Kids ""Number""
_______________
Connect with us
TikTok
https://www.tiktok.com/@dunia.toddler?_t=8o1HRznBwO2&_r=1
.
Instagram
https://www.instagram.com/mayda.ariyani?igsh=bTBucDlibW9ub2pv
.
Facebook
https://www.facebook.com/ervian.affandi?mibextid=ZbWKwL
________________
#coding #codingforbeginners #codingforchildren #codinglife #codingtutorial #belajarcoding #angka #numbers #learningforkids #learnnumbers #learnnumbersfortoddlers #bermainsambilbelajar #belajarsambilbermain #kidslearning #kidsplaying 
.
.
coding,coding anak tk,coding anak sd,belajar coding dari nolcoding anak tk,coding anak sd,
coding anak usia dini,coding anak pemula,coding anak 5 tahun,coding anak paud,coding anak 3 tahun,coding anak 2 tahun,coding anak anak,
coding angka anak tk,belajar coding anak anak,
belajar coding untuk anak-anak,coding untuk anak anak,coding buat anak sd,belajar coding anak sd,belajar coding anak,belajar coding anak 3 tahun,belajar coding anak paud,belajar coding anak 2 tahun,belajar coding buat anak,belajar coding untuk anak,belajar coding untuk anak sd,
cara belajar coding untuk anak,contoh coding anak tk,contoh coding untuk anak,contoh pelajaran coding untuk anak sd,pembelajaran coding untuk anak usia dini,belajar coding dasar untuk anak,belajar coding dari nol untuk anak sd,
game coding anak,belajar coding anak tk,soal coding anak tk,manfaat coding untuk anak,coding untuk anak paud,pelajaran coding anak tk,coding pemula untuk anak,permainan coding untuk anak,
coding anak 4 tahun,tutorial coding anak,coding untuk anak 2 tahun,tutorial coding untuk anak belajar angka,belajar angka 1-10,belajar angka untuk balita,belajar angka-angka,belajar angka 1 sampai 20,belajar angka anak tk,belajar angka 123,belajar angka anak paud,belajar angka anak-anak,belajar angka anak kecil belajar angka anak 3 tahun,belajar angka anak,belajar angka anak 2 tahun,anak belajar angka,anak kecil belajar angka,anak belajar angka dan huruf,
anak tk belajar angka,cara belajar angka 1 sampai 10,cara cepat belajar angka,cocomelon indonesia belajar angka,belajar angka dan huruf,belajar huruf dan angka,belajar dan bermain episode mengenal angka untuk balita,video edukasi belajar angka";coding, codingforbeginners, codingforchildren, codinglife, codingtutorial, belajarcoding, angka, numbers, learningforkids, learnnumbers, learnnumbersfortoddlers, bermainsambilbelajar, belajarsambilbermain, kidslearning, kidsplaying;https://www.youtube.com/watch?v=SZqmOW9i-is;halo this video ill share coding activity for number connect with tik tok tik tok dunia toddler stag ram stag ram may ari yan face book face book via affa mib tid coding coding forb ginners coding for child coding life coding tutorial belajarcoding angka number learning fork learn number learn number fort odd ers berma ajar ajar berma learning splay ing coding coding anak coding anak ajar coding nol coding anak coding anak coding anak usia coding anak emu coding anak coding anak pau coding anak coding anak coding anak anak coding angka anak ajar coding anak anak ajar coding anak anak coding anak anak coding anak ajar coding anak ajar coding anak ajar coding anak ajar coding anak pau ajar coding anak ajar coding anak ajar coding anak ajar coding anak ajar coding anak contoh coding anak contoh coding anak contoh pel ajar coding anak embel ajar coding anak usia ajar coding dasar anak ajar coding nol anak game coding anak ajar coding anak coding anak manfaat coding anak coding anak pau pel ajar coding anak coding emu anak permai nan coding anak coding anak tutorial coding anak coding anak tutorial coding anak ajar angka ajar angka ajar angka balita ajar angka angka ajar angka ajar angka anak ajar angka ajar angka anak pau ajar angka anak anak ajar angka anak ajar angka anak ajar angka anak ajar angka anak anak ajar angka anak ajar angka anak ajar angka huruf anak ajar angka ajar angka cepat ajar angka coco melon indonesia ajar angka ajar angka huruf ajar huruf angka ajar berma episode meng angka balita video edukasi ajar angka coding coding forb ginners coding for child coding life coding tutorial belajarcoding angka number learning fork learn number learn number fort odd ers berma ajar ajar berma learning splay ing;346;33151;0;1.04;0;;
Ak6VTSekGP4;Youtube;Belajar IT;"Tutorial belajar membuat website sederhana dengan koneksi database MYQSL menggunakan bahasa pemrograman PHP di tahun 2024 untuk pemula versi mudah.

apa yang diperlukan?
1. software XAMPP, download disini: https://www.apachefriends.org/download.html (gue pake php versi 8.2.x)
2. vscode, download disini: https://code.visualstudio.com/download

cara install xampp:
https://www.serbakomputer.com/cara-install-php-dengan-xampp/

cara membuat projek php:
https://mandankoding.com/cara-menjalankan-file-php-di-xampp/

Transfer DONASI: https://saweria.co/deaafrizal
Join this channel to get access to perks:
https://www.youtube.com/channel/UCU7YluxOYon-yofPxfGHVog/join

#programming #tutorial #coding

backsound: https://youtu.be/eoFXLBKGU44?si=NZMttkbg8u-Fgte1

Istagram: https://www.instagram.com/dea.afrizal/

=================
💌 Email (for business) 💌
dealabs@icloud.com
==================

🔻🔻🔻   SUBSCRIBE   🔻🔻🔻 
               For More Update
🔺🔺🔺LONCENGNYA 🔺🔺🔺";programming, tutorial, coding;https://www.youtube.com/watch?v=Ak6VTSekGP4;tutorial ajar mem web site sederhana koneksi database meng bahasa rog rama php emu versi mudah dip luka software down load dis apache friend down load html pakai php versi vscode down load dis code visual studio down load install serbak ompu ter install php mem pro php manda kodi men jalan file php transfer donasi sawer friz join this channel get access perk you tube channel ucu lux yon vog join programming tutorial coding back sound you ist gram stag ram friz email for business deal cloud subscribe for more update lonceng programming tutorial coding;0;375062;735;0.2;0;;
ifX6CJfTCdw;Youtube;Belajar IT;Membantu anak-anak mengembangkan keterampilan digital dan percaya diri. Pembelajaran IT juga dapat meningkatkan kualitas pembelajaran dan motivasi belajar anak-anak lebih kreatif.;;https://www.youtube.com/watch?v=ifX6CJfTCdw;mem bantu anak anak meng emban keter pil digital percaya embel ajar meni kat kualitas embel ajar motivasi ajar anak anak kreatif;0;41;0;0.0;0;;
4qxlr2Czsdw;Youtube;Belajar IT;"guru kreatif dan inovatif
guru kreatif dan inovatif dalam pengajaran
guru kreatif 4.0
guru kreatif di masa pandemi
guru kreatif di era digital
guru kreatif pdf
guru kreatif mengikuti kegiatan diklat seminar dan workshop merupakan
guru kreatif adalah
guru kreatif abad 21
kreativitas guru adalah
kreativitas guru agama dalam meningkatkan kualitas pendidikan agama islam
ciri guru kreatif adalah
artikel guru kreatif di era 4.0
aktivitas guru kreatif
guru bahasa arab kreatif
guru bk kreatif
kreativitas guru bk
kreativitas guru bahasa arab
blog guru kreatif
implementasi guru kreatif dan berkarakter melalui pendekatan happy learning
buku guru kreatif pdf
berita guru kreatif
bagaimana guru kreatif
bu dian merupakan guru kreatif
contoh guru kreatif
contoh guru kreatif dan inovatif
ciri guru kreatif
ciri guru kreatif di era digital
guru kreatif di era 4.0 pdf
guru kreatif dan inovatif pdf
guru kreatif di era 4.0
guru kreatif dan inovatif ppt
gambar guru kreatif
guru harus kreatif dan inovatif
guru harus kreatif
guru harus kreatif mengajar
mengapa guru harus kreatif dan inovatif
kenapa guru harus kreatif
guru paud harus kreatif
menjadi guru kreatif inovatif dan inspiratif
guru smk insan kreatif
guru yang kreatif dan inovatif
kreativitas guru jurnal
jurnal guru kreatif
guru kurang kreatif
guru kreatif di kelas
penyebab guru kurang kreatif
karakteristik guru kreatif
kriteria guru kreatif
kepentingan guru kreatif
guru produk kreatif dan kewirausahaan
kompetensi guru kreatif
sk guru senior
sk guru prestasi
pdpr guru lebih kreatif dan inovatif
kpm minta guru lebih kreatif
guru kreatif menurut para ahli
kreativitas guru menurut para ahli
pengertian guru kreatif menurut para ahli
ciri-ciri guru kreatif menurut para ahli
guru sekolah minggu kreatif
guru kreatif poel
guru kreatif ppt
guru kreatif paud
guru perlu kreatif dan inovatif
guru perlu kreatif
kreativitas guru pdf
guru kreatif siswa responsif
guru kreatif saat pandemi
kreativitas guru sekolah minggu
kamp kreatif guru smk
telegram guru sains kreatif
kreatif guru tk
kreatifitas guru tk dari barang bekas
kreatifitas guru tk
kreativitas guru tk
guru kreatif youtube
training guru kreatif
tips guru kreatif
kreatif untuk guru
kado untuk guru kreatif
video guru kreatif
workshop guru kreatif
guru kreatif ypk don bosco
guru yang kreatif
guru yang kreatif dalam pengajaran
guru yang kreatif dalam mengajar
guru yang kreatif dan produktif
menjadi guru yang kreatif dan inovatif
ucapan hari guru kreatif 2020
kad hari guru kreatif 3d
8 makna guru kreatif";;https://www.youtube.com/watch?v=4qxlr2Czsdw;guru kreatif inovatif guru kreatif inovatif pen gaj ara guru kreatif guru kreatif pandemi guru kreatif era digital guru kreatif guru kreatif mengi kuti keg dik lat seminar workshop meru pakan guru kreatif guru kreatif abad kreativitas guru kreativitas guru agama meni kat kualitas pend ikan agama islam ciri guru kreatif artikel guru kreatif era aktivitas guru kreatif guru bahasa arab kreatif guru kreatif kreativitas guru kreativitas guru bahasa arab blog guru kreatif implementasi guru kreatif ber karakter mela pendek happy learning buku guru kreatif berita guru kreatif guru kreatif dian meru pakan guru kreatif contoh guru kreatif contoh guru kreatif inovatif ciri guru kreatif ciri guru kreatif era digital guru kreatif era guru kreatif inovatif guru kreatif era guru kreatif inovatif gambar guru kreatif guru kreatif inovatif guru kreatif guru kreatif meng ajar guru kreatif inovatif guru kreatif guru pau kreatif men guru kreatif inovatif pir ati guru insan kreatif guru kreatif inovatif kreativitas guru jurnal jurnal guru kreatif guru kreatif guru kreatif kelas pen bab guru kreatif karakteristik guru kreatif kriteria guru kreatif kep ting guru kreatif guru produk kreatif wira usaha kompetensi guru kreatif guru senior guru prestasi guru kreatif inovatif guru kreatif guru kreatif menur ahli kreativitas guru menur ahli pen ger tian guru kreatif menur ahli ciri ciri guru kreatif menur ahli guru sekolah minggu kreatif guru kreatif poe guru kreatif guru kreatif pau guru kreatif inovatif guru kreatif kreativitas guru guru kreatif siswa responsif guru kreatif pandemi kreativitas guru sekolah minggu kamp kreatif guru telegram guru sains kreatif kreatif guru kreatif guru barang bekas kreatif guru kreativitas guru guru kreatif you tube training guru kreatif tips guru kreatif kreatif guru kado guru kreatif video guru kreatif workshop guru kreatif guru kreatif don bos guru kreatif guru kreatif pen gaj ara guru kreatif meng ajar guru kreatif produktif men guru kreatif inovatif guru kreatif kad guru kreatif makna guru kreatif;17;198;6;11.62;1;;
t29CGHSLFy8;Youtube;Belajar IT;;;https://www.youtube.com/watch?v=t29CGHSLFy8;;1;49;0;2.04;0;;
3_0XfDKptK4;Youtube;Belajar IT;Program Pelatihan Penyidikan Kejahatan Siber Dalam Pengembangan Kapasitas (CYBER CRIME INVESTIGATION CAPACITY BUILDING) yang dilaksanakan tanggal 3-16 November 2019 di Asan, Republik Korea. Kerjasama Polri dengan Polisi Korea;;https://www.youtube.com/watch?v=3_0XfDKptK4;program pelat han pen ikan eja hat sib pen gem bangan kapasitas cyber crime investigation capacity building dilak sanak tanggal november asan republik kore kerja pol polisi kore;11;85;5;18.82;0;;
CCqixnd6XzU;Youtube;Belajar IT;;;https://www.youtube.com/watch?v=CCqixnd6XzU;;1;15;0;6.67;0;;
eKPhUXz2GJY;Youtube;Belajar IT;;;https://www.youtube.com/watch?v=eKPhUXz2GJY;;2;2;0;100.0;0;;
B7_HdpsFCyk;Youtube;Belajar IT;"Layanan & Keamanan di Berbagai Platform – Belajar IT dengan Cara Seru!

Pernah nggak sih kamu diminta OTP pas login, atau gagal masuk karena password salah? 
Itu semua ada hubungannya dengan layanan dan keamanan di platform digital.

Di video ini kita akan bahas:
1. Apa itu layanan (IaaS, PaaS, SaaS) dengan analogi sederhana
2. Prinsip dasar keamanan: Confidentiality, Integrity, Availability
3.Contoh nyata dari Instagram, Shopee, dan mobile banking 
4. Kuis interaktif biar nggak cuma nonton tapi juga belajar bareng 
 


Vidio ini di buat oleh:
Nama.          : Nazwa Ismara
Nim.             : 24017073
Mata kuliah : Keamanan Sistem Komputer
Dosen pengampu : Bapak T. Sukma Achriadi Sukiman, S.Kom., M.kom.



✨ Tips Mudah Ingat 
Layanan = apa yang bisa kita pakai.
Keamanan = penjaga supaya layanan tetap aman.
Ingat analogi: Mall → Toko = Layanan | Satpam & CCTV = Keamanan.



#BelajarIT #KeamananSiber #PlatformDigital #education";BelajarIT, KeamananSiber, PlatformDigital, education;https://www.youtube.com/watch?v=B7_HdpsFCyk;layan kea ber platform ajar seru sih dim pas login gagal masuk password salah hubung ann layan kea platform digital video bahas layan saa analogi sederhana prinsip dasar kea confidentiality integrity availability contoh nyata stag ram shop mobile banking kuis interaktif biar non ton ajar bareng nama ism ara nim mata kuliah kea sistem komputer dosen pen gamp sukma ach ria suki man kom kom tips mudah layan pakai kea pen jaga layan aman analogi mall toko layan satpam kea ajar kea sib platform digital education ajar kea sib platform digital education;4;33;0;12.12;0;;
5g59kk5QWRY;Youtube;Belajar IT;"Bersekolah di SMK Daarut tauhiid, para siswa/i nya akan jago IT dan jago ngaji, insyaAlloh.

#smkdaaruttauhiid #TKJ #PSPT";smkdaaruttauhiid, TKJ, PSPT;https://www.youtube.com/watch?v=5g59kk5QWRY;ber sekolah aru siswa jago jago gaji insya all aru aru;36;1054;3;3.7;0;;
58T0R_Qo8_w;Youtube;Belajar IT;;;https://www.youtube.com/watch?v=58T0R_Qo8_w;;2;23;0;8.7;0;;
vMuuv_nrlDk;Youtube;Belajar IT;;;https://www.youtube.com/watch?v=vMuuv_nrlDk;;244;56977;0;0.43;0;;
UpsZ55cxSEk;Youtube;Belajar IT;"Aplikasi ini menghimpun development yang akan memberikan ilmu dengan memasukkan kategori untuk setiap pembahasannya yang memiliki beberapa point di dalamnya yang nanti ingin dijelaskan agar bisa diakses oleh user yang telah bergabung.


Nama anggota kelompok Rekayasa Perangkat Lunak :
1. Nikko Enggaliano           (171080200168)
2. Anisa Yuli Eka Pratiwi   (171080200192)
3. Rizal Nur Ramadhan     (171080200254)
4. Habby Nur Cahyo          (171080200263)";;https://www.youtube.com/watch?v=UpsZ55cxSEk;aplikasi meng himpun development member ikan ilmu mem asu kategori setia embah asan mem ili point user berg abu nama anggota kelompok rekayasa perangkat lunak nik gali anis uli prat zal nur rama dhan nur cah;0;21;0;0.0;0;;
