id;platform;category;caption;hashtag;url;text_for_tfidf;likes;views;comments;engagement_rate;is_popular;shares;saves
DFbyHKeyPaO;Instagram;Masakan;"Komen mau, nanti saya kirim linknya lewat dm

Link di bio no 45

Bagi yg bingung dimana belinya, ini Panduannya 

Cara 1:
1. Ke profil @resepmasakanibuu
2. Klik link tulisan warna biru di bio
3. Pilih produk No 45
______
#masakmasak #doyanmasak #masakapahariini #reseppraktis #anekamasakan #hobimasakid #pesonakuliner #resepjajanan #doyanbakingcemilan #bekalbekalku #resepku #masakenak #masakanku #masakanmama #masakannusantara #resepmasakannusantara #idemasak #kumpulanresepmasak #sukamasak #masakanpedas #resepmommies #fotomasak #masakanenak #caramasak #resepfavorit #guniezzt #resepmasakanibuu #masakan #fotomasak #resep";masakmasak, doyanmasak, masakapahariini, reseppraktis, anekamasakan, hobimasakid, pesonakuliner, resepjajanan, doyanbakingcemilan, bekalbekalku, resepku, masakenak, masakanku, masakanmama, masakannusantara, resepmasakannusantara, idemasak, kumpulanresepmasak, sukamasak, masakanpedas, resepmommies, fotomasak, masakanenak, caramasak, resepfavorit, guniezzt, resepmasakanibuu, masakan, resep;https://www.instagram.com/p/DFbyHKeyPaO/;kom kirim link link bio bingung dim ana beli pandu ann profil resep masakan klik link tulis warna biru bio pilih produk masak masak doyan masak masak resep praktis aneka masakan hobi masak pesona kuliner resep jajan doyan baking mila bekal bekal resep masak enak masakan masakan mama masakan nusantara resep masakan nusantara idem asak kumpul resep masak suka masak masakan pedas resep foto masak masakan enak caram asak resep favorit gun resep masakan masakan foto masak resep masak masak doyan masak masak resep praktis aneka masakan hobi masak pesona kuliner resep jajan doyan baking mila bekal bekal resep masak enak masakan masakan mama masakan nusantara resep masakan nusantara ide masak kumpul resep masak suka masak masakan pedas resep foto masak masakan enak caram asak resep favorit gun resep masakan masakan resep;280;29983;5;0.95;0;;
DFWjFe2hoKe;Instagram;Masakan;"Komen mau, nanti saya kirim linknya lewat dm

Link di bio no 44

Bagi yg bingung dimana belinya, ini Panduannya 

Cara 1:
1. Ke profil @resepmasakanibuu
2. Klik link tulisan warna biru di bio
3. Pilih produk No 44
______
#masakmasak #doyanmasak #masakapahariini #reseppraktis #anekamasakan #hobimasakid #pesonakuliner #resepjajanan #doyanbakingcemilan #bekalbekalku #resepku #masakenak #masakanku #masakanmama #masakannusantara #resepmasakannusantara #idemasak #kumpulanresepmasak #sukamasak #masakanpedas #resepmommies #fotomasak #masakanenak #caramasak #resepfavorit #guniezzt #resepmasakanibuu #masakan #fotomasak #resep";masakmasak, doyanmasak, masakapahariini, reseppraktis, anekamasakan, hobimasakid, pesonakuliner, resepjajanan, doyanbakingcemilan, bekalbekalku, resepku, masakenak, masakanku, masakanmama, masakannusantara, resepmasakannusantara, idemasak, kumpulanresepmasak, sukamasak, masakanpedas, resepmommies, fotomasak, masakanenak, caramasak, resepfavorit, guniezzt, resepmasakanibuu, masakan, resep;https://www.instagram.com/p/DFWjFe2hoKe/;kom kirim link link bio bingung dim ana beli pandu ann profil resep masakan klik link tulis warna biru bio pilih produk masak masak doyan masak masak resep praktis aneka masakan hobi masak pesona kuliner resep jajan doyan baking mila bekal bekal resep masak enak masakan masakan mama masakan nusantara resep masakan nusantara idem asak kumpul resep masak suka masak masakan pedas resep foto masak masakan enak caram asak resep favorit gun resep masakan masakan foto masak resep masak masak doyan masak masak resep praktis aneka masakan hobi masak pesona kuliner resep jajan doyan baking mila bekal bekal resep masak enak masakan masakan mama masakan nusantara resep masakan nusantara ide masak kumpul resep masak suka masak masakan pedas resep foto masak masakan enak caram asak resep favorit gun resep masakan masakan resep;1042;55218;244;2.33;0;;
DGHdP49yTeK;Instagram;Masakan;"Ubur ubur ikan lele
Sebelum mudik jgn lupa sedia koper leee 

Komen mau, nanti saya kirim linknya lewat dm

Link di bio no 47

Cr sc tiktok/importir.koper

Bagi yg bingung dimana belinya, ini Panduannya 

Cara 1:
1. Ke profil @resepmasakanibuu
2. Klik link tulisan warna biru di bio
3. Pilih produk No 47";;https://www.instagram.com/p/DGHdP49yTeK/;bur bur ikan lele sebel mudik lupa sedia koper lee kom kirim link link bio tik tok importir koper bingung dim ana beli pandu ann profil resep masakan klik link tulis warna biru bio pilih produk;322;7120;3;4.56;0;;
DOGGX1ygV4z;Instagram;Masakan;Hayo tebakk ‼️;;https://www.instagram.com/p/DOGGX1ygV4z/;hayo tebak;1617;179424;780;1.34;0;;
C072kNJrc_-;Instagram;Masakan;"Devinisi hidup bersama

 repost @rumahtanggaislamii
.

#fyp #reels #rumahtangga #keluarga #curahanhatiperempuan";fyp, reels, rumahtangga, keluarga, curahanhatiperempuan;https://www.instagram.com/p/C072kNJrc_-/;dev hidup ber repost rumah tangga islami reel rumah tangga keluarga curah hati perempuan reel rumah tangga keluarga curah hati perempuan;177;7078;12;2.67;0;;
DGmiZirypUw;Instagram;Masakan;"Komen mau, nanti saya kirim linknya lewat dm

Link di bio no 48

Bagi yg bingung dimana belinya, ini Panduannya 

Cara 1:
1. Ke profil @resepmasakanibuu 
2. Klik link tulisan warna biru di bio
3. Pilih produk No 48
Sumber tiktok/ziba.plastic326";;https://www.instagram.com/p/DGmiZirypUw/;kom kirim link link bio bingung dim ana beli pandu ann profil resep masakan klik link tulis warna biru bio pilih produk sumber tik tok zib plastic;243;13260;86;2.48;0;;
C00jMvsrD9R;Instagram;Masakan;;;https://www.instagram.com/p/C00jMvsrD9R/;nan;86;8929;25;1.24;0;;
DRKSuVrkqjz;Instagram;Masakan;"Masak 1 menu doang tapi gizinya komplit banget, ada sayur warna warni & 2 protein sekaligus , ada baksonya juga biar makin endullll  Yuk cobain 

CAPCAI SAYUR :
• 1 wortel
• 100 g pakcoy
• 150 g sawi putih
• 50 g jamur kuping
• 1/2 bawang bombai
• 100 g udang (kupas)
• 150 g ayam fillet
• 10 pcs bakso sapi
• 1/4 sdt garam
• 1 sdt gula pasir
• 1 1/2 sdm saus tiram
• 1 1/2 sdm kecap asin
• 1 sachet Desaku bawang putih
• 1/2 sdt Ladaku merica bubuk
• 100 ml air
• ⁠1/2 sdm tepung maizena
• ⁠Minyak untuk menumis

Cara bikinnya ada di video ya, happy cooking ‍✨

#Cahsayur #masakanrumahan #capcai_satset #resepsatset_rudy #homecooking";Cahsayur, masakanrumahan, capcai_satset, resepsatset_rudy, homecooking;https://www.instagram.com/p/DRKSuVrkqjz/;masak menu gizi kom lit banget sayur warna warn protein bakso biar endul ayo coba capcai sayur wortel coy sawi putih jamur kuping bawang bombai udang kupas ayam fillet bakso sapi sendok teh garam sendok teh gula pasir sendok makan saus tiram sendok makan kecap asin sachet desak bawang putih sendok teh lada merica bubuk mililiter air sendok makan tepung maizena minyak menu video happy cooking cah sayur masakan rumah capcai cepat resep sat set rud home cooking cah sayur masakan rumah capcai cepat resep sat set rud home cooking;3911;47702;27;8.26;1;;
C05n-urrXaH;Instagram;Masakan;"Crispy MUSHROOM 'chicken' 
Crispy+ + buttery + ada kenyel dari jamurnya

ENAK BANGETTT ........
.
resep dan cara membuatnya ada di video ya

 :@jennidish ✨
.
.
==================
SUKA BIKIN MASAKAN RASA SPESIAL?

#mushroom #jamur #gorengan #jamurcrispy #resepjamurcrispy #masakanrumah #doyancooking #menusederhana #reseplezat #reseproemahan #bekalsehat #resepenak #doyanbakingcemilan #resepsederhana #resepmasakanfavorit #inspirasibekal #resepdapur #resepmommie #resepmasak #resepmasakanindonesia #jajan #cemilan #tiktok #reseprumahan #cemilansimple";mushroom, jamur, gorengan, jamurcrispy, resepjamurcrispy, masakanrumah, doyancooking, menusederhana, reseplezat, reseproemahan, bekalsehat, resepenak, doyanbakingcemilan, resepsederhana, resepmasakanfavorit, inspirasibekal, resepdapur, resepmommie, resepmasak, resepmasakanindonesia, jajan, cemilan, tiktok, reseprumahan, cemilansimple;https://www.instagram.com/p/C05n-urrXaH/;crispy mushroom chicken crispy buttery ken yel jamur enak banget resep mem video nidi suka masakan spesial mushroom jamur goreng jamur crispy resep jamur crispy masakan rumah doyan cooking menu sederhana resep lezat resep roe maha bekal sehat resep enak doyan baking mila resep sederhana resep masakan favorit inspirasi bekal resep dapur resep resep masak resep masakan indonesia jajan mila tik tok resep rumah mila simple mushroom jamur goreng jamur crispy resep jamur crispy masakan rumah doyan cooking menu sederhana resep lezat resep roe maha bekal sehat resep enak doyan baking mila resep sederhana resep masakan favorit inspirasi bekal resep dapur resep resep masak resep masakan indonesia jajan mila tik tok resep rumah mila simple;11;919;0;1.2;0;;
DONgGNfjraq;Instagram;Masakan;"Nasi Ayam Penyet
by @aizaadilah 
.
.
.
.
Removal / Credit [ DM ]⁣
*if you don’t want to be reposted, dm us
____
#masakmasak #doyanmasak #masakapahariini #reseppraktis #anekamasakan #hobimasakid #pesonakuliner #resepjajanan #doyanbakingcemilan #bekalbekalku #resepku #masakenak #masakanku #masakanmama #masakannusantara #resepmasakannusantara #idemasak #kumpulanresepmasak #sukamasak #masakanpedas #resepmommies #fotomasak #masakanenak #caramasak #resepfavorit #guniezzt #resepmasakanibuu #masakan";masakmasak, doyanmasak, masakapahariini, reseppraktis, anekamasakan, hobimasakid, pesonakuliner, resepjajanan, doyanbakingcemilan, bekalbekalku, resepku, masakenak, masakanku, masakanmama, masakannusantara, resepmasakannusantara, idemasak, kumpulanresepmasak, sukamasak, masakanpedas, resepmommies, fotomasak, masakanenak, caramasak, resepfavorit, guniezzt, resepmasakanibuu, masakan;https://www.instagram.com/p/DONgGNfjraq/;nasi ayam penyet adil removal credit you don want repost masak masak doyan masak masak resep praktis aneka masakan hobi masak pesona kuliner resep jajan doyan baking mila bekal bekal resep masak enak masakan masakan mama masakan nusantara resep masakan nusantara idem asak kumpul resep masak suka masak masakan pedas resep foto masak masakan enak caram asak resep favorit gun resep masakan masakan masak masak doyan masak masak resep praktis aneka masakan hobi masak pesona kuliner resep jajan doyan baking mila bekal bekal resep masak enak masakan masakan mama masakan nusantara resep masakan nusantara ide masak kumpul resep masak suka masak masakan pedas resep foto masak masakan enak caram asak resep favorit gun resep masakan masakan;968;35801;2;2.71;0;;
C1QpQCDSGZY;Instagram;Masakan;"Tag bestaii kamu ☺️☺️

Repost @diaryfeel.ing";;https://www.instagram.com/p/C1QpQCDSGZY/;tag best repost diary feel ing;37;2098;0;1.76;0;;
C02m4eQh0ka;Instagram;Masakan;"[SAVE AJA DULU] Kalo suka pencet tombol love ❤️⁣⁣⁣
Simak juga Instastory kami, banyak video menarik lho Bun 
 
——
MENU RUMAHAN

Udah serasi banget bening bayem sama sambal tempe. Nyuap hidangan ditambah suruput kuah sayur udah perrrfeccttt masyaAllah. Yuk buat

Bahan:
Bening bayam :
- 1 iket bayam (3.000)
- 5 potong jagung manis (4.000/pc)
- 2 bawang merah iris
- 2 bawang putih geprek
- 1/2 sdt garam atau kaldu jamur
- 1 sdt gula 

Tempe:
- 1/2 papan tempe (3.000)
- 1 sdm tepung bumbu instan tempe (2.000/ saset)

Sambal:
- 1/2 tomat (2.000)
- 3 bawang merah (3.000 semua bawang)
- 8 cabe rawit (3.000)
- 4 cabe keriting (optional)
- 1 saset kecil terasi goreng (1.000)

TIPS&NOTES:
- masak / rebus jagung sampai matang baru masukin bayamnya
- seasoining sesuai selera
- tambah kerupuk biar lengkap

Happy recook

 @alifa.frh

Cek IG story kami banyak info menarik ✨ 
.

.
.

#masakmasak #doyanmasak #masakapahariini
#reseppraktis #anekamasakan #resepjajanan
#bekalbekalku #resepku #masakenak #masakannusantara
#resepmasakannusantara #idemasak
#kumpulanresepmasak #resepmommies #masakanenak
#resepfavorit #resep #kumpulanresepemak
#videomasakan #reseptiktok #cemilanhomemade
#masakitugampang #sarapanenak #belajarmasak
#tiktokmasak #resepcemilanmudah #resepbekal
#tiktokresep #resepcemilanenak";masakmasak, doyanmasak, masakapahariini, reseppraktis, anekamasakan, resepjajanan, bekalbekalku, resepku, masakenak, masakannusantara, resepmasakannusantara, idemasak, kumpulanresepmasak, resepmommies, masakanenak, resepfavorit, resep, kumpulanresepemak, videomasakan, reseptiktok, cemilanhomemade, masakitugampang, sarapanenak, belajarmasak, tiktokmasak, resepcemilanmudah, resepbekal, tiktokresep, resepcemilanenak;https://www.instagram.com/p/C02m4eQh0ka/;save ulu suka pencet tombol love simak astor video mena bun menu rumah serasi banget bening bayem sambal tempe uap hidang dita mbah surup kuah sayur masya allah ayo bahan bening bayam ket bayam potong jagung manis bawang merah iris bawang putih geprek sendok teh garam kaldu jamur sendok teh gula tempe papan tempe sendok makan tepung bumbu instan tempe set sambal tomat bawang merah bawang cabe rawit cabe keriting optional set terasi goreng tip notes masak rebus jagung matang masuk bayam sea sesuai selera kerupuk biar lengkap happy masak ulang alif cek story info mena masak masak doyan masak masak resep praktis aneka masakan resep jajan bekal bekal resep masak enak masakan nusantara resep masakan nusantara idem asak kumpul resep masak resep masakan enak resep favorit resep kumpul resep video masakan resep tik tok mila homemade masak mudah sarap enak bela jar masak tik tok masak resep mila mudah resep bekal tik tok resep resep mila nak masak masak doyan masak masak resep praktis aneka masakan resep jajan bekal bekal resep masak enak masakan nusantara resep masakan nusantara ide masak kumpul resep masak resep masakan enak resep favorit resep kumpul resep video masakan resep tik tok mila homemade masak mudah sarap enak bela jar masak tik tok masak resep mila mudah resep bekal tik tok resep resep mila nak;42;1678;0;2.5;0;;
DGnFITtvXFz;Instagram;Masakan;"Resep Masakan Enak dan Simpel ""Ayam Sambal Asam Pedas Spesial""
Mudah dan enak

#ayamsambal #ayamgoreng #masakanseharihari #masakanenak #resepmasakan #resepenak #masakanrumahan #masakansimple #ayamenak #sambalenak";ayamsambal, ayamgoreng, masakanseharihari, masakanenak, resepmasakan, resepenak, masakanrumahan, masakansimple, ayamenak, sambalenak;https://www.instagram.com/p/DGnFITtvXFz/;resep masakan enak mudah ayam sambal asam pedas spesial mudah enak ayam sambal ayam goreng masakan seh arih ari masakan enak resep masakan resep enak masakan rumah masakan simple ayam enak sambal enak ayam sambal ayam goreng masakan seh arih ari masakan enak resep masakan resep enak masakan rumah masakan simple ayam enak sambal enak;278;9275;8;3.08;0;;
DFrWMTSSYAQ;Instagram;Masakan;"Pakai ini Anak langsung Rajin gosok GIGI 

Cek barangnya Klik Link di bio no 1 ya 

Bagi yg bingung dimana Link Tokonya, ini Panduannya 

Cara 1:
1. Ke profil @resepmasakanharian
2. Klik link tulisan warna biru
3. Pilih produk No 1

Masih bingung juga? Komen “mau link” nanti mimin kirim via dm

Di save dulu, biar nanti nyarinya gampang
 Ikutin akun ini untuk dapet rekomendasi barang bagus lainnya 

#shopeehaul 
#barangunikbermanfaat 
#belanjadirumah #barangunik
 #baranguniklucu #barangshopee 
#baranglucu";shopeehaul, barangunikbermanfaat, belanjadirumah, barangunik, baranguniklucu, barangshopee, baranglucu;https://www.instagram.com/p/DFrWMTSSYAQ/;pakai anak langsung rajin gosok gigi cek barang klik link bio bingung dim ana link toko pandu ann profil resep masakan klik link tulis warna biru pilih produk bingung kom link mimi kirim via save ulu biar yar mudah akun rekomendasi barang bagus shopee haul barang unik berma belanja rumah barang unik barang unik lucu barang shopee barang lucu shopee haul barang unik berma belanja rumah barang unik barang unik lucu barang shopee barang lucu;188;20958;1;0.9;0;;
C03YOjaLvNi;Instagram;Masakan;"Kasih sentuhan ❤️ Mom's 

➖➖➖
 Cr @widiaafma
 Sayur yang paling sering dimasak 

TUMIS KANGKUNG TERASI ✨

Bahan :
Kangkung
Bawang merah ( iris)
Bawang putih ( iris )
Cabe rawit ( potong2 )
Terasi
Saus tiram
Garam
Kaldu jamur

Cara memasak seperti di video ( masak dengan api besar)";;https://www.instagram.com/p/C03YOjaLvNi/;kasih sentuh widi sayur dim asak tumis kangkung terasi bahan kangkung bawang merah iris bawang putih iris cabe rawit potong terasi saus tiram garam kaldu jamur mem asak video masak api;28;1942;0;1.44;0;;
DRO7HVWEr63;Instagram;Masakan;"Masak simpel tapi rasanya mirip resto? 
Cukup pakai saus @abadifood.id bikin masakanmu jadi next level 
Aku nyobain yg varian bolognese & barbeque✨

 Langsung klik keranjang belanja buat nyobain, atau klik Link Bio No. 153‼️

#spaghetti #pasta #bolognese #barbeque #grilledchicken #abadifood #MasakanSimpel";spaghetti, pasta, bolognese, barbeque, grilledchicken, abadifood, MasakanSimpel;https://www.instagram.com/p/DRO7HVWEr63/;masak mudah rasan rest pakai saus abadi food masakan next level men coba varian bolo nese barbe langsung klik keranjang belanja men coba klik link bio spaghetti pasta bolo nese barbe grilled chicken abadi food masakan mudah spaghetti pasta bolo nese barbe grilled chicken abadi food masakan mudah;319;7704;19;4.39;0;;
C720gguSxCz;Instagram;Masakan;"Otw Beli Gelas Setruk 
.
.
Link Produknya ada di bio no 36, ini Panduannya 

Cara :
1. Ke profil @resepmasakanibuu
2. Klik link tulisan warna biru di bio
3. Pilih produk No 36

Masih bingung juga? Komen “mau link” nanti mimin kirim via dm

Credit";;https://www.instagram.com/p/C720gguSxCz/;beli gelas setruk link produk bio pandu ann profil resep masakan klik link tulis warna biru bio pilih produk bingung kom link mimi kirim via credit;362;40724;19;0.94;0;;
C1A52ODBLLC;Instagram;Masakan;"Sapi Lada hitam, kesukaan siapa nih?☝️

SAPI LADA HITAM
Cr @unialfi

Bahan-bahan:
- 250 gr daging sapi
- 1 buah bawang bombay 
- paprika (bebas warnanya)

Bahan marinasi daging (15-30 menit dikulkas):
- 1/4 sdt garam (secukupnya)
- 1/2 sdt lada bubuk
- 1 sdt tepung maezena
- 1/2 sdt minyak wijen
- 1 butir telur ayam

Bahan saus lada hitam:
- 1 sdm minyak goreng
- 1 sdm margarin
- 3 siung bawang putih cincang
- 1 sdm lada hitam (sangrai + ditumbuk)
- 1 sdm kecap inggris
- 1/2 sdm kecap asin
- 2 sdm kecap manis
- 3 sdm saos tomat
- 1 sdt minyak wijen
- 1 sdt Maggie seasoning
- 1 sdm maezena (larutkan)
- 100 ml air putih
- 1 sdt gula pasir
- 1/2 sdt penyedap

Note: aku sarankan untuk mengikuti semua step masak yang ada divideo ya, agar hasil maksimal sesuai yang aku share pastinya 
.
.
Semoga Bermanfaat ❤️

==================
SUKA BIKIN MASAKAN RASA SPESIAL?

#sapiladahitam #dagingsapiladahitam #resepsimple #resepsederhana #idemasak #kumpulanresepmasak #resepmommies #masakanenak #resepfavorit #resepjajanan #resepku #fotomasak #doyanbakingcemilan #masakanku #masakanmama #reseptiktok #sukamasak #masakanpedas #kumpulanresepemak #videomasakan #masakitugampang #sarapanenak #belajarmasak #tiktokmasak";sapiladahitam, dagingsapiladahitam, resepsimple, resepsederhana, idemasak, kumpulanresepmasak, resepmommies, masakanenak, resepfavorit, resepjajanan, resepku, fotomasak, doyanbakingcemilan, masakanku, masakanmama, reseptiktok, sukamasak, masakanpedas, kumpulanresepemak, videomasakan, masakitugampang, sarapanenak, belajarmasak, tiktokmasak;https://www.instagram.com/p/C1A52ODBLLC/;sapi lada hitam kes nih sapi lada hitam uni alf bahan bahan gram daging sapi buah bawang bomb paprika bebas warna bahan marina daging menit dik kas sendok teh garam sec ukup sendok teh lada bubuk sendok teh tepung mae zen sendok teh minyak wijen butir telur ayam bahan saus lada hitam sendok makan minyak goreng sendok makan margarin siung bawang putih cincang sendok makan lada hitam sangrai dit umbuk sendok makan kecap inggris sendok makan kecap asin sendok makan kecap manis sendok makan saos tomat sendok teh minyak wijen sendok teh mag gie seasoning sendok makan mae zen larut mililiter air putih sendok teh gula pasir sendok teh pen yed note saran mengi kuti step masak vide hasil maksimal sesuai share moga berma suka masakan spesial sapi ladah daging sapi ladah resepsi resep sederhana idem asak kumpul resep masak resep masakan enak resep favorit resep jajan resep foto masak doyan baking mila masakan masakan mama resep tik tok suka masak masakan pedas kumpul resep video masakan masak mudah sarap enak bela jar masak tik tok masak sapi ladah daging sapi ladah resepsi resep sederhana ide masak kumpul resep masak resep masakan enak resep favorit resep jajan resep foto masak doyan baking mila masakan masakan mama resep tik tok suka masak masakan pedas kumpul resep video masakan masak mudah sarap enak bela jar masak tik tok masak;80;2397;0;3.34;0;;
