id;platform;category;caption;hashtag;url;text_for_tfidf;like;views;comments;engagement_rate;is_popular;shares;saves
206;Tiktok;Belajar IT;"Diam2 jatuh cinta itu gasalah kn ya? 

Yuk belajar mandarin lewat lagu!
Lagu mandarin dengan lirik terjemahan bahasa Indonesia
Judul : 我是真的愛上你 (Wǒ shì zhēn de ài shàng nǐì) || Aku benar2 jatuh cinta padamu || I’ve really fallen in love with you
Penyanyi: 王傑 Dave Wang
Cover by : 挖草真帅
Official MV:
https://www.douyin.com/video/7425949572788129051
All rights reserved to their owners

#mandarin #chinese #indonesia #translate #lagu #lagumandarin #laguchinese #lagumandarinindo #chinesesong #mandarinsong #videomandarin #videochinese #viral #trend #fyp #tiktok #douyin #video #laguromantis #baper #lagumandarin #bestchinesevideos #jatuhcinta #falleninlove #love #我是真的愛上你 #王傑 #davewang #learnchinese #studychinese #learnchinese #funny #funnyvideos #keluarga #shortsviral #shorts #shortsvideo #shortssong #studymandarin";mandarin,chinese,indonesia,translate,lagu,lagumandarin,laguchinese,lagumandarinindo,chinesesong,mandarinsong,videomandarin,videochinese,viral,trend,fyp,tiktok,douyin,video,laguromantis,baper,lagumandarin,bestchinesevideos,jatuhcinta,falleninlove,love,我是真的愛上你,王傑,davewang,learnchinese,studychinese,learnchinese,funny,funnyvideos,keluarga,shortsviral,shorts,shortsvideo,shortssong,studymandarin;https://www.tiktok.com/@lagumandarindo/video/7432972783581252869;diam jatuh cinta gasal yuk ajar mandarin lagu lagu mandarin lirik terjemah bahasa indonesia judul jatuh cinta padam really fallen love with you pen yan wang cover official yin video all right reserved their owner mandarin chine indonesia translate lagu lagu mandarin lagu chine lagu mandarin chine song mandarin song video mandarin video chine viral trend tik tok yin video lagu romantis bap lagu mandarin best chine video jatuh cinta fallen love love ewa learn chine study chine learn chine funny funny video keluarga shorts viral shorts shorts video shorts song study mandarin mandarin chine indonesia translate lagu lagu mandarin lagu chine lagu mandarin chine song mandarin song video mandarin video chine viral trend tik tok yin video lagu romantis bap lagu mandarin best chine video jatuh cinta fallen love love ewa learn chine study chine learn chine funny funny video keluarga shorts viral shorts shorts video shorts song study mandarin;12700;443700;131;4.32;0;1232;5099
207;Tiktok;Belajar IT;Pokoknya ENGGA #belajarbahasainggris #englishtips #speakingpartner;belajarbahasainggris,englishtips,speakingpartner;https://www.tiktok.com/@masdave.id/video/7334630924153326854;pokok ajar bahasa inggris lish tips speaking partner ajar bahasa inggris lish tips speaking partner;26300;678800;516;4.69;0;284;4743
208;Tiktok;Belajar IT;"Yuk, bisa yuk!
Recycling kain perca-mu dan dijadikan bisban, agar bisa kamu pakai lagi 

#bisban #diy #diycraft #belajarmenjahit #penjahitpemula #jahit #tutorial #sewing #sewingtutorial #sewingtips #sewinghack #sew #tipsjahit #sewingtips #recycling #motif #percetakankain #cetakkain #printkain #Arlie #fyp #fy #foryoupage";bisban,diy,diycraft,belajarmenjahit,penjahitpemula,jahit,tutorial,sewing,sewingtutorial,sewingtips,sewinghack,sew,tipsjahit,sewingtips,recycling,motif,percetakankain,cetakkain,printkain,arlie,fyp,fy,foryoupage;https://www.tiktok.com/@percetakankain/video/7414034658255473925;yuk yuk cycling kain perca bis ban pakai bis ban craft ajar men jahit pen jahit emu jahit tutorial wing wing tutorial wing tips wing hack sew tips jahit wing tips cycling motif cetak kain cetak kain print kain lie for youp age bis ban craft ajar men jahit pen jahit emu jahit tutorial wing wing tutorial wing tips wing hack sew tips jahit wing tips cycling motif cetak kain cetak kain print kain lie for youp age;22000;931400;135;3.1;0;923;5810
209;Tiktok;Belajar IT;"MENDING LANJUT TIDUR ATAU LANJUT BELAJAR?????
#fyp #matematika #relateable #belajar";fyp,matematika,relateable,belajar;https://www.tiktok.com/@arrafi.shidqi/video/7577849328937585941;mending tidur ajar matematika relate able ajar matematika relate able ajar;349600;1900000;807;20.42;1;26700;10962
210;Tiktok;Belajar IT;Bagian-Bagian tubuh #klinikinggris #bahasainggris #belajardaritiktok;klinikinggris,bahasainggris,belajardaritiktok;https://www.tiktok.com/@klinik.inggris/video/7285445138602659073;tubuh klinik inggris bahasa inggris ajar tik tok klinik inggris bahasa inggris ajar tik tok;284200;7100000;2033;6.1;0;28200;118791
211;Tiktok;Belajar IT;;;https://www.tiktok.com/@seeyazh_/video/7291678396986232069;;104400;1900000;173;7.65;0;20900;19891
212;Tiktok;Belajar IT;"Yuk, belajar Bahasa Inggris! Yang bisa tulis di kolom komentar ya... 

#english #inggris #bahasainggris #joyfullearning";english,inggris,bahasainggris,joyfullearning;https://www.tiktok.com/@mr.jjaames/video/7582899566232489237;yuk ajar bahasa inggris tulis kolom komentar lish inggris bahasa inggris joyful learning lish inggris bahasa inggris joyful learning;83;25400;628;2.85;0;3;9
213;Tiktok;Belajar IT;Pikir-pikir dalam balam bahasa inggris #✅ #otodidakjagokuasaibahasainggris #bahasainggris #edukasitiktok #bukubahasainggrispemula #bukubahasainggrisanak #belajarbahasainggris #travelhematramadan #travelhematramadan #bahasaindonesia #edukasibahasainggris #bukuedukasianak #jelajahliburan #fypdonggggggggggpliss #murahnikmatlezat #promomakangajian #fyppppppppppppppppppppppp;✅,otodidakjagokuasaibahasainggris,bahasainggris,edukasitiktok,bukubahasainggrispemula,bukubahasainggrisanak,belajarbahasainggris,travelhematramadan,travelhematramadan,bahasaindonesia,edukasibahasainggris,bukuedukasianak,jelajahliburan,fypdonggggggggggpliss,murahnikmatlezat,promomakangajian,fyppppppppppppppppppppppp;https://www.tiktok.com/@janeelisabet8/video/7507485839442578694;pikir pikir balam bahasa inggris otodidak jago kuasa iba hasai gris bahasa inggris edukasi tik tok buku bahasa inggris emu buku bahasa inggris anak ajar bahasa inggris travel hemat ramadan travel hemat ramadan bahasa indonesia edukasi bahasa inggris buku edukasi anak jelajah libur liss murah nikmat lezat pro makan gaji otodidak jago kuasa iba hasai gris bahasa inggris edukasi tik tok buku bahasa inggris emu buku bahasa inggris anak ajar bahasa inggris travel hemat ramadan travel hemat ramadan bahasa indonesia edukasi bahasa inggris buku edukasi anak jelajah libur liss murah nikmat lezat pro makan gaji;19800;268500;154;10.0;0;1360;5547
214;Tiktok;Belajar IT;belajar menjahit belahan baju mudah;;https://www.tiktok.com/@kreatif.menjahit/video/7507951836779842872;ajar men jahit belah baju mudah;14900;707600;124;3.23;0;2243;5576
215;Tiktok;Belajar IT;This, That, These, Those | Demonstrative pronouns | ESL English lesson #thisthatthesethose #demonstrativepronouns #esl;thisthatthesethose,demonstrativepronouns,esl;https://www.tiktok.com/@learntrainenglish/video/7209617863735348485;this that these those demonstrative pronoun lish lesson this that these those demonstrative pronoun this that these those demonstrative pronoun;45200;782800;75;8.27;0;5373;14076
216;Tiktok;Belajar IT;"Tips belajar bahasa inggris dari 0 tanpa bayar.

#belajarsemenit #tips #inggris #edukasi";belajarsemenit,tips,inggris,edukasi;https://www.tiktok.com/@vincdels/video/7513511392415173895;tips ajar bahasa inggris bayar ajar semen tips inggris edukasi ajar semen tips inggris edukasi;20100;193500;58;13.79;1;1105;5427
217;Tiktok;Belajar IT;"Kamu harus cobain teknik belajar Pomodoro yang satu ini!! Dijamin manjur~

#tiktokedukasi #serunyabelajar #teknikbelajar #teknikbelajarefektif #pomodoro #teknikpomodoro #studytok #studytips #belajar #foryou";tiktokedukasi,serunyabelajar,teknikbelajar,teknikbelajarefektif,pomodoro,teknikpomodoro,studytok,studytips,belajar,foryou;https://www.tiktok.com/@venuslive.id/video/7290493265063759110;coba teknik ajar pom odor jamin manjur tik toke duka serun ajar teknik ajar teknik ajar efektif pom odor teknik pom odor study tok study tips ajar for you tik toke duka serun ajar teknik ajar teknik ajar efektif pom odor teknik pom odor study tok study tips ajar for you;266300;3000000;617;11.46;1;4240;72653
218;Tiktok;Belajar IT;#English #LearnOnTikTok #belajar #bahasainggris #tiktoklive;english,learnontiktok,belajar,bahasainggris,tiktoklive;https://www.tiktok.com/@inggris.seharihar/video/7559794794273230091;lish learn tik tok ajar bahasa inggris tik tok live lish learn tik tok ajar bahasa inggris tik tok live;91;6201;7;1.94;0;6;16
219;Tiktok;Belajar IT;"ingat ya bahasa inggris itu penting bgt

#bahasainggris #inggris #bukubahasainggris #foryou #otodidakbahasainggris #jagobahasainggris #fypシ #belajarbahasainggris #studytok #fyppppppppppppppppppppppp";bahasainggris,inggris,bukubahasainggris,foryou,otodidakbahasainggris,jagobahasainggris,fypシ,belajarbahasainggris,studytok,fyppppppppppppppppppppppp;https://www.tiktok.com/@anakbapakalam/video/7528642857612184852;bahasa inggris banget bahasa inggris inggris buku bahasa inggris for you otodidak bahasa inggris jago bahasa inggris ajar bahasa inggris study tok bahasa inggris inggris buku bahasa inggris for you otodidak bahasa inggris jago bahasa inggris ajar bahasa inggris study tok;45700;816300;25;6.25;0;461;4867
220;Tiktok;Belajar IT;"Part 53 | cuma dengan screenshoot doang langsung dapet jawabannya, gimana tuh ? 

#serunyabelajar #fyp #ai #tips #trik #mahasiswa  #tulisan #caption #bio #deskripsi #reels #fypシ゚viral #jawab";serunyabelajar,fyp,ai,tips,trik,mahasiswa,tulisan,caption,bio,deskripsi,reels,fypシ゚viral,jawab;https://www.tiktok.com/@paktumbik/video/7265978339817442565;part screen shoot doang langsung dap ann gim ana serun ajar tips trik mahasiswa tulis caption deskripsi reel viral serun ajar tips trik mahasiswa tulis caption deskripsi reel viral;436200;5900000;1531;12.3;1;15700;272277
221;Tiktok;Belajar IT;"Trailer video
belajar edit dengan capcut
#CapCut #capcut_edit #capcutmaster #capcutedit #tutorialcapcut #trailer #traileredit #teaser #videoediting #mobilevideography";capcut,capcut_edit,capcutmaster,capcutedit,tutorialcapcut,trailer,traileredit,teaser,videoediting,mobilevideography;https://www.tiktok.com/@kop_itam/video/7344937895297420549;trailer video ajar edit cap cut cap cut cap cut edit cap cut master cap cute dit tutorial cap cut trailer trailer edit teaser video edit ing mobile video graphy cap cut cap cut edit cap cut master cap cute dit tutorial cap cut trailer trailer edit teaser video edit ing mobile video graphy;97300;2700000;682;5.59;0;4028;49029
222;Tiktok;Belajar IT;Belajar bahasa minang;;https://www.tiktok.com/@mpin291/video/7553888194136247608;ajar bahasa mina;244700;8800000;3265;3.11;0;10200;15603
223;Tiktok;Belajar IT;Follow IG : fatinms__ #fatinms;fatinms;https://www.tiktok.com/@abcdefatin.__/video/7590342235187629333;follow fat fat fat;18600;326500;81;8.34;0;5571;2963
224;Tiktok;Belajar IT;Vlog lần đầu làm VOl IELTS #ielts #tienganh #english #listening #hocielts;ielts,tienganh,english,listening,hocielts;https://www.tiktok.com/@reach7.0/video/7590344827858930964;log vol tien juragan lish listening tien juragan lish listening;839;15000;25;6.84;0;54;108
225;Tiktok;Belajar IT;Computer Vocabulary #englishvocabulary #englishlistening #englishlearning #viral #foryoupage #fyp #learn #learenglish #;englishvocabulary,englishlistening,englishlearning,viral,foryoupage,fyp,learn,learenglish;https://www.tiktok.com/@hakimqlxzj3/video/7386458063416462638;computer vocabulary lish vocabulary lish listening lish learning viral for youp age learn lear lish lish vocabulary lish listening lish learning viral for youp age learn lear lish;2763;121800;52;3.32;0;420;804
226;Tiktok;Belajar IT;#ags #studywithme #fypシ゚viraltiktok #fypシ゚ #kışkızı;ags,studywithme,fypシ゚viraltiktok,fypシ゚,kışkızı;https://www.tiktok.com/@ags_calisan_ogretmen/video/7573228289423052039;study with viral tik tok study with viral tik tok;6885;297100;441;2.9;0;896;381
227;Tiktok;Belajar IT;yuhuyyyyy #unimed #engineering #teknikinformatika;unimed,engineering,teknikinformatika;https://www.tiktok.com/@aljwjwnba/video/7590574397233204487;yuh uni engineering teknikinformatika uni engineering teknikinformatika;1137;24100;36;5.49;0;65;86
228;Tiktok;Belajar IT;#MUN#academic#english#fy#mun@N;mun,academic,english,fy,mun;https://www.tiktok.com/@catliipek/video/7577405746308992277;mun academic lish mun academic lish mun;208;5522;6;4.74;0;30;18
229;Tiktok;Belajar IT;Silben Lesen Training #lesen #alphabet;lesen,alphabet;https://www.tiktok.com/@deutsch.dabal/video/7432290390373322017;sil ben les training les alphabet les alphabet;83400;6700000;1297;1.82;0;23300;13740
230;Tiktok;Belajar IT;;;https://www.tiktok.com/@baohan493/video/7565431232889179413;;4093;57900;1308;12.97;1;397;1713
231;Tiktok;Belajar IT;;;https://www.tiktok.com/@khang97628/video/7589513592928554248;;6456;357800;578;3.72;0;5496;794
232;Tiktok;Belajar IT;Voici ce qui arrive à ton sperme #apprendresurtiktok #science #biologie #educationtiktok;apprendresurtiktok,science,biologie,educationtiktok;https://www.tiktok.com/@bio_trip/video/7586035262988242198;arrive ton sperm apprend resu tik tok science biologi education tik tok apprend resu tik tok science biologi education tik tok;36300;569900;469;9.57;0;12900;4893
233;Tiktok;Belajar IT;#CapCut #alizdiharlearningcourse #viralvideo #pengikut #english #belajaronline #belajarbahasainggris #fypシ゚viral;capcut,alizdiharlearningcourse,viralvideo,pengikut,english,belajaronline,belajarbahasainggris,fypシ゚viral;https://www.tiktok.com/@alizdiharlearningcourse/video/7382076915101764870;cap cut ali harl earning course viral video pen lish ajar line ajar bahasa inggris viral cap cut ali harl earning course viral video pen lish ajar line ajar bahasa inggris viral;122700;2000000;744;7.63;0;4652;24482
234;Tiktok;Belajar IT;Masih Belajar #stockbit #stockitytrading #trading #treding #caratradingpemula #crypto #viptrading #tradingforex #forex #cuan #goldtrading #signalgold #tradingmotivation #motivasitrading #motivasi #futures #belajartradingcrypto #binance #crytocurrency #bitcoin #jjrandom #fyp;stockbit,stockitytrading,trading,treding,caratradingpemula,crypto,viptrading,tradingforex,forex,cuan,goldtrading,signalgold,tradingmotivation,motivasitrading,motivasi,futures,belajartradingcrypto,binance,crytocurrency,bitcoin,jjrandom,fyp;https://www.tiktok.com/@ardaaa986/video/7237439708882537733;ajar stock bit stock trading trading red ing carat radin emu crypt trading trading fore fore cua gold trading signal gold trading motivation motivasi trading motivasi future ajar trading crypt bina cry currency bit coin random stock bit stock trading trading red ing carat radin emu crypt trading trading fore fore cua gold trading signal gold trading motivation motivasi trading motivasi future ajar trading crypt bina cry currency bit coin random;25800;1300000;609;3.3;0;11200;5260
235;Tiktok;Belajar IT;"If you want to learn programming but don’t know where to start.. this account is for you ✅
#developer #programming #coding #fyp #viral";developer,programming,coding,fyp,viral;https://www.tiktok.com/@quick_code_01/video/7556763137689603359;you want learn programming but don know where start this account for you developer programming coding viral developer programming coding viral;4431;80000;50;9.13;0;218;2608
236;Tiktok;Belajar IT;SSH in 60 Sek erklärt  #ITin60Sek #SSH #CyberSecurity #fyp;itin60sek,ssh,cybersecurity,fyp;https://www.tiktok.com/@itsbachmann/video/7550946236581432598;sek sek cyber security sek cyber security;35;782;10;7.03;0;3;7
237;Tiktok;Belajar IT;"Belajar Revit secara online!
materi mudah dipelajari
instruktur berpengalaman lebih dari 15 tahun
cocok untuk mahasiswa, arsitek dan siapapun yang tertarik untuk belajar #revit 

#belajarrevit #kursusrevit #kursusrevitonline #pelatihanrevit #revitindonesia #arsitek #arsitektiktok #arsitekindonesia #desainrumah";revit,belajarrevit,kursusrevit,kursusrevitonline,pelatihanrevit,revitindonesia,arsitek,arsitektiktok,arsitekindonesia,desainrumah;https://www.tiktok.com/@techarki/video/7331642273169460485;ajar rev sec ara line materi mudah dip ela jari instruktur ber pen gala man cocok mahasiswa arsitek ter tarik ajar rev ajar rev kursus rev kursus rev line pelat han rev rev indonesia arsitek arsitek tik tok arsitek indonesia desain rumah rev ajar rev kursus rev kursus rev line pelat han rev rev indonesia arsitek arsitek tik tok arsitek indonesia desain rumah;244;32700;0;0.77;0;2;6
238;Tiktok;Belajar IT;Best career, tell me otherwise #it #techtok #fypシ;it,techtok,fypシ;https://www.tiktok.com/@cacheoutt/video/7518225644052860190;best career tell otherwise tech tok tech tok;13700;202000;137;7.76;0;425;1422
239;Tiktok;Belajar IT;Belajar Coding dari nol. sumber YouTube webdev dan agung hapsah #coding #edukasitiktok;coding,edukasitiktok;https://www.tiktok.com/@taat_yoko/video/7569842513326902548;ajar coding nol sumber you tube web dev agung hap sah coding edukasi tik tok coding edukasi tik tok;12800;147800;138;12.75;1;566;5335
240;Tiktok;Belajar IT;"Mau jadi jago coding dari nol? 
Buku Master Coding ini lengkap banget bahas HTML, CSS, & JavaScript pakai Visual Studio Code.
Cocok buat pemula yang mau masuk dunia IT sampai level profesional. 
Yuk, klik keranjang kuning sekarang sebelum kehabisan! ⚡
#BelajarCoding #BukuIT #MasterCoding #ProgrammingPemula 
#creatorsearchinsights";belajarcoding,bukuit,mastercoding,programmingpemula,creatorsearchinsights;https://www.tiktok.com/@motivationproceed.id/video/7552966215161957644;jago coding nol buku master coding lengkap banget bahas html css javascript pakai visual studio code cocok emu masuk dunia level profesional yuk klik keranjang kuning sebel abis belajarcoding buku master coding programming emu creator search insight belajarcoding buku master coding programming emu creator search insight;34;2281;0;1.84;0;2;6
241;Tiktok;Belajar IT;"Studium Tipp No. 1 

#studium #uni #lernen";studium,uni,lernen;https://www.tiktok.com/@insporia/video/7273489358781484321;studium tip studium uni erne studium uni erne;9317;181900;60;8.09;0;314;5033
242;Tiktok;Belajar IT;"Tempat belajar coding GRATIS. Persiapan karir untuk Mahasiswa lewat Bangkit.
link daftar:  go.co/bangkit
.
#bangkit #teknikinformatika #anakit #programmer #serunyacoding #serunyabelajar #sisteminformasi #kuliahit #tipskuliah #mahasiswaindonesia";bangkit,teknikinformatika,anakit,programmer,serunyacoding,serunyabelajar,sisteminformasi,kuliahit,tipskuliah,mahasiswaindonesia;https://www.tiktok.com/@try_catch_/video/7234497784680893702;ajar coding gratis pers karir mahasiswa bangkit link daftar bangkit bangkit teknikinformatika anakit programmer serun coding serun ajar sistem informasi kuliah tips kuliah mahasiswa indonesia bangkit teknikinformatika anakit programmer serun coding serun ajar sistem informasi kuliah tips kuliah mahasiswa indonesia;2185;26200;49;12.18;1;73;883
243;Tiktok;Belajar IT;"Perbedaan jurusan-jurusan IT.

Program belajar skill IT GRATIS untuk SMA/SMK (Dicoding for School) dengan materi terstruktur, terupdate, dan sesuai kebutuhan industri.
Daftar bisa di https://www.dicoding.com/bangun-negeri/school atau klik link di bio aku ya!

#beasiswacoding #teknikinformatika #sisteminformasi";beasiswacoding,teknikinformatika,sisteminformasi;https://www.tiktok.com/@beautifulcode_/video/7277189301463551238;beda jurus jurus program ajar skill gratis sma coding for school materi ter struktur terup date sesuai kebut han industri daftar coding bangun negeri school klik link beasiswa coding teknikinformatika sistem informasi beasiswa coding teknikinformatika sistem informasi;5173;109000;92;6.39;0;210;1488
244;Tiktok;Belajar IT;Cewe anak IT otomatis relate nih‼️ #fyp #viral #anakit #it #trainingit #belajar #belajarit #programming #programmer #codinglife;fyp,viral,anakit,it,trainingit,belajar,belajarit,programming,programmer,codinglife;https://www.tiktok.com/@inixindobandung/video/7237423095848406278;anak otomatis relate nih viral anakit training ajar ajar programming programmer coding life viral anakit training ajar ajar programming programmer coding life;59;4350;0;1.75;0;2;15
245;Tiktok;Belajar IT;How to learn IT fundamentals for FREE☝#cybersecurity #it #careeradvice #tecktok #jobhunt;cybersecurity,it,careeradvice,tecktok,jobhunt;https://www.tiktok.com/@joshmadakor/video/7581276360887274807;how learn fundamental for free cyber security career advice teck tok job hunt cyber security career advice teck tok job hunt;103;1471;0;9.99;0;5;39
246;Tiktok;Belajar IT;"Wahai Mahasiswa IT. Belajar di kampus saja itu belum cukup untuk meningkatkan skill kalian. Ini dia beberapa sumber belajar yang bisa kalian coba untuk meningkatkan skill kalian. 

#CapCut #mahasiswa #teknikinformatika #belajarcoding #tutorial #belajar #coding";CapCut,mahasiswa,teknikinformatika,belajarcoding,tutorial,belajar,coding;https://www.tiktok.com/@kimdev.21/video/7359847728987294982;mahasiswa ajar kampus meni kat skill sumber ajar coba meni kat skill cap cut mahasiswa teknikinformatika belajarcoding tutorial ajar coding cap cut mahasiswa teknikinformatika belajarcoding tutorial ajar coding;2898;31000;36;16.17;1;202;1877
247;Tiktok;Belajar IT;5 website terbaik belajar coding secara otodidak. Mana favoritmu? #pemrograman #programmer #lukananakit;pemrograman,programmer,lukananakit;https://www.tiktok.com/@lukananakit/video/7128001183133781275;web site ter ajar coding sec ara otodidak favorit rog rama programmer luka nana kit rog rama programmer luka nana kit;2456;34200;19;12.98;1;151;1812
248;Tiktok;Belajar IT;"I always thought coding was kinda boring—until I found this site that actually makes it fun. If you’ve ever wanted to learn but felt overwhelmed, this is a game-changer.

Yeah, tech can seem intimidating at first, but if you like a good challenge, you’ll never be bored. That first time you get your code to work? It’s a feeling you won’t forget.

#tech #coding #fyp #learning #programming #aesthetic";tech,coding,fyp,learning,programming,aesthetic;https://www.tiktok.com/@shigcodes/video/7485360279887334674;always thought coding was kind boring until found this site that actually make fun you ever want learn but felt overwhelm this game changer yeah tech can seem intim ida ting first but you like good challenge you never bore that first time you get your code work feeling you won forget tech coding learning programming aesthetic tech coding learning programming aesthetic;552300;6100000;1830;14.19;1;25000;286673
249;Tiktok;Belajar IT;Mari Belajar Kita Flashback pada Materi Kuliah IT.  #serunyabelajar #serunyacoding #teknikinformatika #sisteminformasi;serunyabelajar,serunyacoding,teknikinformatika,sisteminformasi;https://www.tiktok.com/@try_catch_/video/7146588025429019931;mari ajar flash back materi kuliah serun ajar serun coding teknikinformatika sistem informasi serun ajar serun coding teknikinformatika sistem informasi;49000;577000;603;11.71;1;906;17077
